Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,813957,-,-,-,41.65,-91.54,0,213,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,3,20,15,30,7.6000000000000005,84,940,616,0,-2.6,84,940,0,616,48.53,55.51,0.15,1005,0.30000000000000004,173,4.7,34.7760,27.2196
2021,3,20,16,30,9.600000000000001,90,971,744,0,-1.7000000000000002,90,971,0,744,45.32,47.65,0.15,1004,0.4,173,4.6000000000000005,43.3343,34.0034
2021,3,20,17,30,11.3,100,979,820,0,-0.6000000000000001,100,979,0,820,43.69,42.67,0.15,1003,0.4,170,4.7,48.4694,38.0734
2021,3,20,18,30,12.5,110,964,830,0,0.2,110,964,0,830,42.95,41.67,0.15,1002,0.4,167,4.800000000000001,49.1873,38.6443
2021,3,20,19,30,13.3,108,939,773,0,0.8,108,939,0,773,42.61,44.93,0.15,1001,0.5,165,4.9,45.4054,35.6506
2021,3,20,20,30,13.5,104,901,663,0,1.3,104,901,0,663,43.300000000000004,51.63,0.15,1000,0.5,163,5,38.0645,29.8351
2021,3,20,21,30,13,94,835,504,0,1.5,94,835,0,504,45.67,60.56,0.15,1000,0.5,161,4.6000000000000005,27.6938,21.6228
2021,3,20,22,30,10.8,76,713,311,0,2.4000000000000004,76,713,0,311,56.14,70.78,0.15,999,0.5,157,3.6,15.8093,12.2303
2021,3,20,23,30,9.200000000000001,48,441,112,0,3.5,48,441,0,112,67.51,81.65,0.15,999,0.5,155,2.9000000000000004,0.0000,0.0000
2021,3,21,0,30,6.1000000000000005,0,0,0,0,2.4000000000000004,0,0,0,0,77.4,92.93,0.15,999,0.5,152,3.4000000000000004,0.0000,0.0000
2021,3,21,1,30,5.5,0,0,0,0,2,0,0,0,0,78.44,104,0.15,999,0.5,153,3.8000000000000003,0.0000,0.0000
2021,3,21,2,30,4.9,0,0,0,0,1.7000000000000002,0,0,0,0,79.74,114.59,0.15,999,0.5,156,4.2,0.0000,0.0000
2021,3,21,3,30,4.2,0,0,0,0,1.4000000000000001,0,0,0,0,81.98,124.17,0.15,998,0.5,158,4.5,0.0000,0.0000
2021,3,21,4,30,3.6,0,0,0,0,1.2000000000000002,0,0,0,0,84.47,131.97,0.15,998,0.6000000000000001,160,4.6000000000000005,0.0000,0.0000
2021,3,21,5,30,3.2,0,0,0,0,1.2000000000000002,0,0,0,0,86.42,136.88,0.15,998,0.6000000000000001,160,4.5,0.0000,0.0000
2021,3,21,6,30,2.9000000000000004,0,0,0,4,1.1,0,0,0,0,88.12,137.83,0.15,998,0.7000000000000001,160,4.4,0.0000,0.0000
2021,3,21,7,30,2.8000000000000003,0,0,0,7,1.2000000000000002,0,0,0,0,88.9,134.55,0.15,998,0.7000000000000001,162,4.5,0.0000,0.0000
2021,3,21,8,30,2.8000000000000003,0,0,0,7,1.2000000000000002,0,0,0,0,89.3,127.87,0.15,998,0.8,164,4.5,0.0000,0.0000
2021,3,21,9,30,2.7,0,0,0,4,1.3,0,0,0,0,90.7,118.95,0.15,997,0.8,164,4.4,0.0000,0.0000
2021,3,21,10,30,2.7,0,0,0,4,1.5,0,0,0,0,91.85000000000001,108.71000000000001,0.15,997,0.9,164,4.5,0.0000,0.0000
2021,3,21,11,30,2.8000000000000003,0,0,0,0,1.7000000000000002,0,0,0,0,92.22,97.79,0.15,997,0.9,163,4.6000000000000005,0.0000,0.0000
2021,3,21,12,30,3.7,29,192,41,0,1.9000000000000001,27,148,25,36,87.89,86.38,0.15,997,0.9,164,4.9,0.0000,0.0000
2021,3,21,13,30,5.7,67,592,216,0,2.6,72,508,50,200,80.52,75.42,0.15,996,0.9,164,5.1000000000000005,9.7448,7.4832
2021,3,21,14,30,8.5,87,768,414,0,3.9000000000000004,99,692,0,394,73.05,64.8,0.15,996,0.9,166,5.4,21.0464,16.3846
2021,3,21,15,30,11.600000000000001,100,856,589,0,5.6000000000000005,143,689,0,537,66.86,55.15,0.15,996,0.9,176,6.5,30.3674,23.7725
2021,3,21,16,30,14,108,903,721,0,6.7,125,849,0,701,61.25,47.26,0.15,995,0.9,186,7.800000000000001,40.8819,32.0821
2021,3,21,17,30,15.4,110,925,795,0,6.5,185,733,0,727,55.32,42.26,0.15,994,1,184,8.1,43.0184,33.7941
2021,3,21,18,30,16.1,112,928,809,0,6,172,775,0,754,50.980000000000004,41.28,0.15,993,1,180,8.200000000000001,44.7271,35.1425
2021,3,21,19,30,16.400000000000002,112,909,759,0,5.4,161,770,0,709,48.15,44.59,0.15,992,1,177,8,41.6871,32.7335
2021,3,21,20,30,16.3,103,874,649,7,5.2,178,609,0,559,47.62,51.33,0.15,991,1.1,174,7.7,32.1314,25.1871
2021,3,21,21,30,15.9,90,813,493,7,5.300000000000001,163,480,0,401,49.21,60.31,0.15,990,1.2000000000000002,173,7,22.0671,17.2322
2021,3,21,22,30,14.600000000000001,75,685,303,0,5.800000000000001,75,685,0,303,55.63,70.56,0.15,990,1.2000000000000002,173,5.800000000000001,15.4336,11.9431
2021,3,21,23,30,13.600000000000001,47,417,109,0,6.5,47,417,0,109,62.07,81.44,0.15,990,1.3,173,5.2,0.0000,0.0000
2021,3,22,0,30,10.8,0,0,0,0,6.5,0,0,0,0,74.95,92.72,0.15,991,1.4000000000000001,176,4.5,0.0000,0.0000
2021,3,22,1,30,10,0,0,0,3,6.6000000000000005,0,0,0,0,79.19,103.78,0.15,991,1.5,180,4.5,0.0000,0.0000
2021,3,22,2,30,9.5,0,0,0,0,6.6000000000000005,0,0,0,0,81.87,114.35000000000001,0.15,991,1.7000000000000002,183,4.800000000000001,0.0000,0.0000
2021,3,22,3,30,9.1,0,0,0,0,6.6000000000000005,0,0,0,0,84.3,123.9,0.15,991,1.8,185,5.1000000000000005,0.0000,0.0000
2021,3,22,4,30,8.700000000000001,0,0,0,7,6.6000000000000005,0,0,0,0,86.82000000000001,131.65,0.15,991,1.8,187,5.4,0.0000,0.0000
2021,3,22,5,30,8.5,0,0,0,7,6.6000000000000005,0,0,0,0,88.02,136.51,0.15,990,1.8,189,5.5,0.0000,0.0000
2021,3,22,6,30,8.5,0,0,0,7,6.6000000000000005,0,0,0,0,88.09,137.43,0.15,990,1.9000000000000001,192,5.300000000000001,0.0000,0.0000
2021,3,22,7,30,8.4,0,0,0,7,6.7,0,0,0,0,88.85000000000001,134.16,0.15,990,1.9000000000000001,195,4.9,0.0000,0.0000
2021,3,22,8,30,8.3,0,0,0,7,6.7,0,0,0,0,89.54,127.49000000000001,0.15,990,1.9000000000000001,200,4.4,0.0000,0.0000
2021,3,22,9,30,8.1,0,0,0,7,6.7,0,0,0,0,90.9,118.60000000000001,0.15,990,2,207,4,0.0000,0.0000
2021,3,22,10,30,7.800000000000001,0,0,0,7,6.7,0,0,0,0,92.8,108.38,0.15,990,2,212,3.6,0.0000,0.0000
2021,3,22,11,30,7.7,0,0,0,4,6.800000000000001,0,0,0,0,94,97.46000000000001,0.15,990,2.1,215,3,0.0000,0.0000
2021,3,22,12,30,8.1,30,107,37,0,7,27,82,36,33,92.46000000000001,86.08,0.15,990,2.1,214,2.7,0.0000,0.0000
2021,3,22,13,30,9.5,90,428,200,7,7.4,88,12,57,91,87.01,75.10000000000001,0.15,990,2.1,210,2.9000000000000004,4.4460,3.4162
2021,3,22,14,30,11.5,129,591,384,7,8.1,171,174,0,246,79.82000000000001,64.46000000000001,0.15,990,2.1,208,3,13.1732,10.2581
2021,3,22,15,30,13.4,160,670,546,6,9.1,61,0,0,61,75.09,54.79,0.15,990,2.2,207,3.1,3.4553,2.7053
2021,3,22,16,30,14.4,182,711,668,7,9.8,207,9,0,213,73.91,46.88,0.15,989,2.3000000000000003,199,3.1,12.4372,9.7610
2021,3,22,17,30,14.8,197,725,737,8,10.200000000000001,186,6,0,190,74.13,41.86,0.15,989,2.4000000000000004,184,3.2,11.2543,8.8417
2021,3,22,18,30,14.600000000000001,212,704,744,4,10.5,151,3,0,153,76.19,40.89,0.15,988,2.5,172,3.6,9.0846,7.1384
2021,3,22,19,30,14,211,673,693,4,10.600000000000001,220,34,0,244,79.73,44.24,0.15,987,2.6,168,4.2,14.3608,11.2772
2021,3,22,20,30,13.4,187,649,595,4,10.600000000000001,258,67,0,300,83.41,51.04,0.15,987,2.5,162,4.2,17.2635,13.5336
2021,3,22,21,30,13.100000000000001,153,598,452,7,10.600000000000001,214,232,0,330,84.75,60.050000000000004,0.15,987,2.4000000000000004,142,3.2,18.1879,14.2050
2021,3,22,22,30,12.5,116,482,278,7,10.5,134,184,0,196,87.88,70.34,0.15,987,2.2,115,2.1,10.0033,7.7432
2021,3,22,23,30,11.8,62,240,99,7,10.5,29,0,100,29,92.01,81.23,0.15,987,2.2,102,1.5,0.0000,0.0000
2021,3,23,0,30,10.5,0,0,0,7,9.700000000000001,0,0,14,0,94.55,92.51,0.15,987,2,106,2.2,0.0000,0.0000
2021,3,23,1,30,10.4,0,0,0,7,9.200000000000001,0,0,0,0,92.32000000000001,103.57000000000001,0.15,987,1.9000000000000001,119,2.8000000000000003,0.0000,0.0000
2021,3,23,2,30,10.200000000000001,0,0,0,7,8.6,0,0,0,0,89.91,114.11,0.15,987,1.7000000000000002,132,3.3000000000000003,0.0000,0.0000
2021,3,23,3,30,9.8,0,0,0,7,8,0,0,0,0,88.42,123.62,0.15,986,1.6,142,3.7,0.0000,0.0000
2021,3,23,4,30,9.3,0,0,0,7,7.6000000000000005,0,0,0,0,89.19,131.32,0.15,986,1.6,147,3.9000000000000004,0.0000,0.0000
2021,3,23,5,30,8.8,0,0,0,7,7.6000000000000005,0,0,0,0,92.02,136.14000000000001,0.15,986,1.6,151,3.7,0.0000,0.0000
2021,3,23,6,30,8.200000000000001,0,0,0,6,7.5,0,0,0,0,95.5,137.03,0.15,985,1.6,153,3.4000000000000004,0.0000,0.0000
2021,3,23,7,30,7.800000000000001,0,0,0,7,7.6000000000000005,0,0,0,0,98.56,133.76,0.15,985,1.6,153,3.2,0.0000,0.0000
2021,3,23,8,30,7.7,0,0,0,7,7.7,0,0,0,0,100,127.12,0.15,984,1.7000000000000002,149,3,0.0000,0.0000
2021,3,23,9,30,7.800000000000001,0,0,0,7,7.800000000000001,0,0,0,0,100,118.25,0.15,983,1.8,142,2.9000000000000004,0.0000,0.0000
2021,3,23,10,30,8,0,0,0,4,8,0,0,0,0,100,108.05,0.15,983,1.9000000000000001,135,3.1,0.0000,0.0000
2021,3,23,11,30,8.6,0,0,0,4,8.6,0,0,0,0,100,97.14,0.15,983,2.1,130,3.4000000000000004,0.0000,0.0000
2021,3,23,12,30,9.8,30,173,43,4,9.1,6,0,100,6,95.5,85.77,0.15,982,2.3000000000000003,122,4,0.0000,0.0000
2021,3,23,13,30,11.3,74,525,212,8,9.8,22,0,43,22,90.68,74.77,0.15,982,2.4000000000000004,118,4.4,1.0780,0.8288
2021,3,23,14,30,12.3,98,694,401,7,10.600000000000001,35,0,0,35,89.52,64.13,0.15,982,2.4000000000000004,119,4.800000000000001,1.8787,1.4633
2021,3,23,15,30,12.8,112,780,566,6,11.100000000000001,77,0,0,77,89.35000000000001,54.43,0.15,981,2.5,118,5.4,4.3688,3.4209
2021,3,23,16,30,13,126,821,691,6,11.200000000000001,62,0,0,62,89.02,46.49,0.15,980,2.5,119,5.9,3.6247,2.8450
2021,3,23,17,30,13.100000000000001,135,836,762,8,11.100000000000001,35,0,0,35,87.57000000000001,41.46,0.15,979,2.5,121,6,2.0753,1.6305
2021,3,23,18,30,13.100000000000001,142,833,775,8,11.100000000000001,77,1,0,78,87.38,40.51,0.15,978,2.4000000000000004,120,5.9,4.6356,3.6427
2021,3,23,19,30,13.5,146,803,725,4,11.4,75,0,0,75,87.32000000000001,43.9,0.15,976,2.3000000000000003,123,5.800000000000001,4.4184,3.4699
2021,3,23,20,30,14.100000000000001,147,746,619,4,12,84,1,0,85,87.21000000000001,50.75,0.15,976,2.2,133,5.7,4.8967,3.8391
2021,3,23,21,30,14.200000000000001,129,674,468,8,12.4,103,7,0,107,88.82000000000001,59.81,0.15,975,2.2,136,5,5.9056,4.6129
2021,3,23,22,30,13.700000000000001,94,579,291,8,12.5,57,13,0,61,92.23,70.12,0.15,974,2.2,129,4.2,3.1195,2.4153
2021,3,23,23,30,13.200000000000001,54,344,108,4,12.200000000000001,27,0,100,27,93.68,81.03,0.15,974,2.2,124,4,0.0000,0.0000
2021,3,24,0,30,12.100000000000001,0,0,0,6,12,0,0,29,0,99.54,92.31,0.15,974,2.5,134,3.7,0.0000,0.0000
2021,3,24,1,30,11.600000000000001,0,0,0,6,11.600000000000001,0,0,0,0,100,103.35000000000001,0.15,973,2.4000000000000004,170,4.5,0.0000,0.0000
2021,3,24,2,30,10.3,0,0,0,7,10.3,0,0,0,0,100,113.87,0.15,973,2.2,201,5.2,0.0000,0.0000
2021,3,24,3,30,8.4,0,0,0,4,8.4,0,0,0,0,100,123.35000000000001,0.15,974,1.9000000000000001,202,4.800000000000001,0.0000,0.0000
2021,3,24,4,30,7.300000000000001,0,0,0,0,7.1000000000000005,0,0,0,0,98.38,131,0.15,974,1.8,190,4.4,0.0000,0.0000
2021,3,24,5,30,6.9,0,0,0,0,6.6000000000000005,0,0,0,0,97.79,135.77,0.15,974,1.8,183,4.2,0.0000,0.0000
2021,3,24,6,30,7.1000000000000005,0,0,0,0,6.6000000000000005,0,0,0,0,96.61,136.63,0.15,974,1.9000000000000001,182,4.2,0.0000,0.0000
2021,3,24,7,30,7.5,0,0,0,0,7,0,0,0,0,96.42,133.36,0.15,974,2,184,4.3,0.0000,0.0000
2021,3,24,8,30,7.9,0,0,0,4,7.4,0,0,0,0,96.38,126.74000000000001,0.15,973,2,188,4.6000000000000005,0.0000,0.0000
2021,3,24,9,30,8,0,0,0,4,7.6000000000000005,0,0,0,0,97.60000000000001,117.9,0.15,973,2,195,4.800000000000001,0.0000,0.0000
2021,3,24,10,30,7.9,0,0,0,4,7.7,0,0,0,0,98.74000000000001,107.72,0.15,974,2,201,4.800000000000001,0.0000,0.0000
2021,3,24,11,30,7.7,0,0,0,4,7.5,0,0,0,0,98.92,96.82000000000001,0.15,974,1.9000000000000001,206,4.9,0.0000,0.0000
2021,3,24,12,30,8.1,33,174,47,0,7.4,30,142,36,41,95.22,85.46000000000001,0.15,974,1.9000000000000001,212,5.300000000000001,0.0000,0.0000
2021,3,24,13,30,8.9,78,526,219,4,7.7,36,207,0,91,92.16,74.45,0.15,975,1.8,223,5.800000000000001,4.4717,3.4398
2021,3,24,14,30,9.600000000000001,101,703,411,4,8,75,1,0,75,89.71000000000001,63.79,0.15,976,1.8,235,6.4,4.0354,3.1440
2021,3,24,15,30,9.8,112,803,583,4,7.6000000000000005,149,3,0,151,86.05,54.07,0.15,977,1.8,245,7,8.5811,6.7203
2021,3,24,16,30,9.4,114,866,714,3,6.5,235,21,0,250,82.04,46.11,0.15,978,1.7000000000000002,251,7.4,14.6329,11.4863
2021,3,24,17,30,8.6,111,903,792,3,5.300000000000001,156,4,0,159,79.63,41.06,0.15,978,1.7000000000000002,254,7.5,9.4370,7.4150
2021,3,24,18,30,7.9,104,919,807,4,4.3,165,3,0,167,77.79,40.12,0.15,979,1.7000000000000002,257,7.300000000000001,9.9342,7.8069
2021,3,24,19,30,7.800000000000001,96,919,762,4,3.6,163,2,0,164,74.75,43.56,0.15,980,1.6,259,7.1000000000000005,9.6707,7.5952
2021,3,24,20,30,8.1,87,896,657,4,3.4000000000000004,112,0,0,112,72.07000000000001,50.46,0.15,981,1.6,260,6.9,6.4592,5.0646
2021,3,24,21,30,8.200000000000001,77,843,504,4,3.3000000000000003,64,0,0,64,71.3,59.56,0.15,982,1.5,262,6.4,3.5374,2.7635
2021,3,24,22,30,7.800000000000001,65,732,317,4,3.3000000000000003,32,125,0,75,73.05,69.89,0.15,983,1.3,264,5.5,3.8433,2.9766
2021,3,24,23,30,7.4,44,488,122,4,3.4000000000000004,31,18,96,34,75.53,80.82000000000001,0.15,983,1.3,266,4.9,0.0000,0.0000
2021,3,25,0,30,4.800000000000001,2,12,2,4,3.4000000000000004,0,0,25,0,90.54,92.10000000000001,0.15,984,1.1,267,2.5,0.0000,0.0000
2021,3,25,1,30,3.7,0,0,0,0,2.9000000000000004,0,0,0,0,94.41,103.13,0.15,985,1.1,265,2.1,0.0000,0.0000
2021,3,25,2,30,3.2,0,0,0,0,2.6,0,0,0,0,95.95,113.63,0.15,986,1.1,270,2,0.0000,0.0000
2021,3,25,3,30,2.6,0,0,0,0,2.5,0,0,0,0,99.29,123.07000000000001,0.15,986,1.2000000000000002,278,1.8,0.0000,0.0000
2021,3,25,4,30,1.8,0,0,0,7,1.8,0,0,0,0,100,130.68,0.15,986,1.3,287,1.6,0.0000,0.0000
2021,3,25,5,30,1.1,0,0,0,7,1.1,0,0,0,0,100,135.4,0.15,986,1.4000000000000001,301,1.3,0.0000,0.0000
2021,3,25,6,30,0.8,0,0,0,0,0.8,0,0,0,0,100,136.23,0.15,986,1.4000000000000001,316,1.2000000000000002,0.0000,0.0000
2021,3,25,7,30,0.8,0,0,0,4,0.8,0,0,0,0,100,132.97,0.15,986,1.4000000000000001,339,1.1,0.0000,0.0000
2021,3,25,8,30,1.1,0,0,0,7,1.1,0,0,0,0,100,126.37,0.15,986,1.4000000000000001,212,0.9,0.0000,0.0000
2021,3,25,9,30,1,0,0,0,6,1,0,0,0,0,100,117.55,0.15,986,1.3,81,0.9,0.0000,0.0000
2021,3,25,10,30,1,0,0,0,9,1,0,0,0,0,100,107.39,0.15,986,1.3,78,1,0.0000,0.0000
2021,3,25,11,30,1.2000000000000002,0,0,0,9,1.2000000000000002,0,0,0,0,100,96.5,0.15,985,1.3,49,1.1,0.0000,0.0000
2021,3,25,12,30,2.2,35,207,53,6,1.8,9,0,100,9,97.02,85.15,0.15,986,1.3,49,1.2000000000000002,0.0000,0.0000
2021,3,25,13,30,4,76,566,231,7,2.3000000000000003,26,0,43,26,88.68,74.13,0.15,987,1.4000000000000001,62,1.7000000000000002,1.2813,0.9862
2021,3,25,14,30,6.1000000000000005,99,728,424,7,2.7,90,0,0,90,78.94,63.45,0.15,987,1.4000000000000001,55,2.1,4.8539,3.7827
2021,3,25,15,30,7.9,116,810,595,7,2.9000000000000004,118,0,0,118,70.92,53.71,0.15,987,1.4000000000000001,43,2.5,6.7164,5.2606
2021,3,25,16,30,9.1,125,856,723,6,3.3000000000000003,149,2,0,150,67.23,45.72,0.15,986,1.4000000000000001,34,3.1,8.7902,6.9006
2021,3,25,17,30,9.8,136,865,792,6,3.7,196,7,0,201,65.72,40.660000000000004,0.15,985,1.5,37,3.2,11.9414,9.3834
2021,3,25,18,30,9.9,146,849,799,6,3.8000000000000003,165,3,0,167,65.95,39.74,0.15,984,1.6,53,3.2,9.9431,7.8143
2021,3,25,19,30,9.600000000000001,148,824,748,6,3.9000000000000004,48,0,0,48,67.56,43.22,0.15,984,1.6,65,3.5,2.8331,2.2252
2021,3,25,20,30,9.200000000000001,141,778,639,6,4,68,0,0,68,70.13,50.18,0.15,983,1.6,66,3.7,3.9258,3.0784
2021,3,25,21,30,8.700000000000001,127,699,484,7,4.2,50,0,0,50,73.61,59.31,0.15,982,1.7000000000000002,60,3.4000000000000004,2.7676,2.1624
2021,3,25,22,30,7.800000000000001,102,567,299,6,4.7,21,0,0,21,80.9,69.68,0.15,982,1.7000000000000002,47,2.4000000000000004,1.0781,0.8352
2021,3,25,23,30,7.2,62,314,113,6,5.4,13,0,100,13,88.14,80.62,0.15,982,1.7000000000000002,40,1.9000000000000001,0.0000,0.0000
2021,3,26,0,30,6,2,3,2,6,5.2,0,0,29,0,94.4,91.9,0.16,983,1.8,33,1.6,0.0000,0.0000
2021,3,26,1,30,5.800000000000001,0,0,0,6,5.1000000000000005,0,0,0,0,95.49,102.92,0.16,983,1.8,25,2.1,0.0000,0.0000
2021,3,26,2,30,5.4,0,0,0,6,5,0,0,0,0,97.16,113.39,0.16,983,1.8,21,2.1,0.0000,0.0000
2021,3,26,3,30,4.9,0,0,0,6,4.7,0,0,0,0,98.37,122.79,0.16,983,1.8,21,1.7000000000000002,0.0000,0.0000
2021,3,26,4,30,4.6000000000000005,0,0,0,7,4.5,0,0,0,0,99.24000000000001,130.35,0.16,984,1.7000000000000002,20,1.4000000000000001,0.0000,0.0000
2021,3,26,5,30,4,0,0,0,7,4,0,0,0,0,100,135.03,0.16,984,1.6,15,1.2000000000000002,0.0000,0.0000
2021,3,26,6,30,3.4000000000000004,0,0,0,4,3.4000000000000004,0,0,0,0,100,135.84,0.16,985,1.5,7,1.1,0.0000,0.0000
2021,3,26,7,30,2.8000000000000003,0,0,0,4,2.8000000000000003,0,0,0,0,100,132.57,0.16,985,1.4000000000000001,181,1.1,0.0000,0.0000
2021,3,26,8,30,2.7,0,0,0,0,2.7,0,0,0,0,100,126,0.16,986,1.3,186,1,0.0000,0.0000
2021,3,26,9,30,2.7,0,0,0,0,2.7,0,0,0,0,100,117.2,0.16,987,1.3,28,0.9,0.0000,0.0000
2021,3,26,10,30,2.6,0,0,0,4,2.6,0,0,0,0,100,107.06,0.16,988,1.3,58,0.8,0.0000,0.0000
2021,3,26,11,30,2.8000000000000003,0,0,0,4,2.5,0,0,0,0,97.76,96.18,0.16,989,1.2000000000000002,80,0.9,0.0000,0.0000
2021,3,26,12,30,3.9000000000000004,39,183,55,0,2.6,25,86,39,33,91.35000000000001,84.84,0.16,989,1.2000000000000002,92,1.4000000000000001,0.0000,0.0000
2021,3,26,13,30,5.800000000000001,88,521,233,7,3.1,58,1,29,58,82.52,73.81,0.16,990,1.2000000000000002,114,1.8,2.8667,2.2076
2021,3,26,14,30,7.6000000000000005,115,691,427,7,3.5,74,0,0,74,75.52,63.120000000000005,0.16,990,1.2000000000000002,160,1.8,4.0000,3.1180
2021,3,26,15,30,9,133,776,596,7,4.3,80,1,0,81,72.3,53.35,0.16,991,1.3,202,1.9000000000000001,4.6176,3.6172
2021,3,26,16,30,9.4,142,828,724,7,4.5,161,3,0,163,71.60000000000001,45.34,0.16,991,1.3,215,1.9000000000000001,9.5629,7.5078
2021,3,26,17,30,9.600000000000001,145,857,799,4,4.7,143,1,14,144,71.26,40.26,0.16,991,1.3,216,2,8.5632,6.7293
2021,3,26,18,30,9.9,143,861,809,8,4.9,184,5,0,188,71.03,39.35,0.16,991,1.4000000000000001,213,2.2,11.2034,8.8054
2021,3,26,19,30,10.100000000000001,137,850,760,4,5.1000000000000005,150,2,0,151,71.18,42.89,0.16,991,1.4000000000000001,208,2.1,8.9203,7.0067
2021,3,26,20,30,10.200000000000001,129,811,651,4,5.2,88,0,0,88,71.28,49.89,0.16,990,1.5,200,1.9000000000000001,5.0858,3.9884
2021,3,26,21,30,10.200000000000001,114,745,497,4,5.300000000000001,79,0,0,79,71.4,59.07,0.16,990,1.5,185,1.6,4.3787,3.4216
2021,3,26,22,30,9.600000000000001,91,628,311,4,5.300000000000001,63,259,0,154,74.8,69.46000000000001,0.16,990,1.5,157,1.3,7.9218,6.1386
2021,3,26,23,30,9.1,56,384,120,0,6.6000000000000005,56,221,46,93,84.22,80.41,0.16,990,1.5,140,1.1,0.0000,0.0000
2021,3,27,0,30,6,2,7,2,0,5.1000000000000005,2,7,0,2,93.95,91.69,0.16,991,1.5,120,1.5,0.0000,0.0000
2021,3,27,1,30,5.9,0,0,0,4,5,0,0,0,0,93.76,102.7,0.16,991,1.6,122,1.9000000000000001,0.0000,0.0000
2021,3,27,2,30,6,0,0,0,4,5.1000000000000005,0,0,0,0,94.06,113.15,0.16,991,1.7000000000000002,128,2.2,0.0000,0.0000
2021,3,27,3,30,5.9,0,0,0,4,5.2,0,0,0,0,95.57000000000001,122.52,0.16,991,1.8,128,2.4000000000000004,0.0000,0.0000
2021,3,27,4,30,5.800000000000001,0,0,0,8,5.300000000000001,0,0,0,0,96.63,130.03,0.16,991,1.9000000000000001,125,2.6,0.0000,0.0000
2021,3,27,5,30,5.6000000000000005,0,0,0,7,5.300000000000001,0,0,0,0,98.03,134.66,0.16,991,2,120,2.6,0.0000,0.0000
2021,3,27,6,30,5.5,0,0,0,7,5.300000000000001,0,0,0,0,98.60000000000001,135.44,0.16,990,2.1,114,2.7,0.0000,0.0000
2021,3,27,7,30,5.1000000000000005,0,0,0,6,5.1000000000000005,0,0,0,0,100,132.18,0.16,989,2.1,108,2.6,0.0000,0.0000
2021,3,27,8,30,4.9,0,0,0,6,4.9,0,0,0,0,100,125.62,0.16,989,2.2,102,2.6,0.0000,0.0000
2021,3,27,9,30,5.300000000000001,0,0,0,7,4.800000000000001,0,0,0,0,96.81,116.85000000000001,0.16,988,2.2,105,3.1,0.0000,0.0000
2021,3,27,10,30,5.7,0,0,0,7,5.1000000000000005,0,0,0,0,95.97,106.72,0.16,987,2.1,122,3.4000000000000004,0.0000,0.0000
2021,3,27,11,30,5.9,0,0,0,7,5.4,0,0,0,0,96.61,95.86,0.16,987,2,128,3.4000000000000004,0.0000,0.0000
2021,3,27,12,30,6.5,40,157,55,0,5.5,35,98,50,44,93.47,84.53,0.16,986,1.9000000000000001,123,3.6,0.0000,0.0000
2021,3,27,13,30,7.9,91,488,230,0,6.2,91,488,0,230,88.8,73.49,0.16,986,1.9000000000000001,130,3.8000000000000003,11.4017,8.7850
2021,3,27,14,30,9.9,113,674,421,0,7.300000000000001,116,480,0,336,83.88,62.78,0.16,985,2,146,3.9000000000000004,18.2041,14.1934
2021,3,27,15,30,11.9,129,765,589,3,8.4,152,223,0,286,79.05,53,0.16,984,2,164,3.9000000000000004,16.3283,12.7924
2021,3,27,16,30,13.700000000000001,142,808,714,0,9.4,145,779,0,696,75.08,44.95,0.16,984,2.1,185,3.9000000000000004,40.8801,32.0974
2021,3,27,17,30,14.700000000000001,159,810,781,3,10.100000000000001,280,102,0,358,74.03,39.86,0.16,983,2.1,205,4.1000000000000005,21.3091,16.7467
2021,3,27,18,30,15.100000000000001,176,786,787,4,10.600000000000001,250,22,0,267,74.7,38.97,0.16,983,2.1,223,4.4,15.9249,12.5170
2021,3,27,19,30,14.8,171,772,740,4,10.9,216,38,0,244,77.72,42.550000000000004,0.16,983,2,241,4.6000000000000005,14.4272,11.3330
2021,3,27,20,30,13.9,158,739,637,8,10.9,272,88,0,329,81.88,49.61,0.16,983,1.9000000000000001,259,4.800000000000001,19.0334,14.9274
