Day,Total GHI Units,Total Final,Non-Zero Final Count,throughput,efficiency
2013-10-14,80.2,281.9414235750832,12,23.495118631256933,1.7542310863004864
2013-10-15,117.3,165.07754124280376,12,13.756461770233647,0.7022508318520835
2013-10-16,83.2,32.12380981486834,12,2.676984151239028,0.1926664088581751
2013-10-17,49.3,227.5147535020796,12,18.959562791839968,2.3028461687383817
2013-10-18,78.8,70.74772006776183,12,5.895643338980153,0.4480108315587217
2013-10-19,90.89999999999999,144.48056537524485,12,12.040047114603738,0.7931363092036218
2013-10-20,65.4,93.69387938644117,11,8.517625398767379,0.779873775272151
2013-10-21,84.4,261.58057141493,12,21.798380951244166,1.546554825272027
2013-10-22,59.1,26.907351337829216,11,2.446122848893565,0.24784166174185285
2013-10-23,75.5,159.93414085689,12,13.3278450714075,1.0570523909590754
2013-10-24,78.8,77.71647876279118,12,6.476373230232599,0.49214058407798106
2013-10-25,80.89999999999999,278.08042936486504,12,23.173369113738755,1.7152371978223102
2013-10-26,101.1,229.80881083829638,12,19.1507342365247,1.134273544100209
2013-10-27,57.1,272.37650433704255,12,22.698042028086878,2.380322580207733
2013-10-28,69.1,231.4659443280349,12,19.28882869400291,1.6715190770993105
2013-10-29,78.6,114.21098908095543,11,10.382817189177766,0.7909994658909484
2013-10-30,67.8,5.939425271299357,8,0.7424281589124196,0.06557046605129738
2013-10-31,92.6,21.46438429974563,10,2.146438429974563,0.13880048304953138
2013-11-01,80.1,59.591794561926505,11,5.417435869266046,0.4049904587279409
2013-11-02,77.7,229.1441698326419,12,19.09534748605349,1.4716010054064452
2013-11-03,84.6,229.40385173920853,11,20.854895612655323,1.4761183740784618
2013-11-04,91.4,52.898869148766,11,4.808988104433273,0.3150583802482522
2013-11-05,82.6,12.458742285023133,10,1.2458742285023132,0.09031870122966996
2013-11-06,107.7,139.9497815827218,11,12.722707416611074,0.7073711861297503
2013-11-07,65.4,172.94549121943612,11,15.722317383585102,1.439535368124769
2013-11-08,98.4,85.38959758799915,12,7.115799798999929,0.43302418327977765
2013-11-09,117.5,249.79016167965796,11,22.708196516332542,1.1572529757335988
2013-11-10,58.6,212.90091067552567,11,19.354628243229605,1.9777470563885478
2013-11-11,122.9,12.143867277431612,10,1.2143867277431613,0.059168240950637115
2013-11-12,64.5,248.02280332388278,12,20.6685669436569,1.918819750606406
2013-11-13,102.7,262.3786367594808,11,23.852603341770983,1.3907493683579861
2013-11-14,102.0,176.46376651655882,11,16.042160592414437,0.9417729595171093
2013-11-15,64.9,226.49452717532404,10,22.649452717532405,2.0897606375107167
2013-11-16,147.8,16.55526746584413,10,1.6555267465844128,0.06707262389636476
2013-11-17,149.1,56.1994776941506,10,5.61994776941506,0.2257034329495962
2013-11-18,97.7,223.13683633399197,11,20.285166939453816,1.2432760031290837
2013-11-19,71.5,217.37658566435178,11,19.761507787668343,1.6549983491200824
2013-11-20,98.1,13.701567297595709,9,1.5223963663995232,0.09292707346161032
2013-11-21,55.8,28.313267876704533,10,2.831326787670453,0.3038360684727806
2013-11-22,91.5,157.76483269233722,10,15.776483269233722,1.032458575912681
2013-11-23,110.7,260.9307215013231,10,26.093072150132308,1.4114357815605811
2013-11-24,70.5,253.77006178926675,10,25.377006178926674,2.155434338041082
2013-11-25,86.4,51.923852388902255,10,5.192385238890226,0.3598625830900855
2013-11-26,97.9,162.0362583058576,10,16.203625830585757,0.9910898833947481
2013-11-27,63.5,243.43858624206234,10,24.343858624206234,2.2956158823335593
2013-11-28,68.1,235.43188660818075,10,23.543188660818075,2.0701494509499136
2013-11-29,63.2,180.14000877512154,10,18.014000877512153,1.7067764039180013
2013-11-30,65.5,216.42987603211466,10,21.642987603211466,1.9786065368388233
2013-12-01,44.1,179.64660784046475,10,17.964660784046476,2.439292949345727
2013-12-02,72.4,44.02772716548837,10,4.402772716548837,0.3641423823526017
2013-12-03,47.2,19.562259483143507,10,1.9562259483143507,0.24817643716562857
2013-12-04,89.0,9.49926711867253,10,0.949926711867253,0.06391217868985083
2013-12-05,139.6,142.5188153107961,10,14.25188153107961,0.6113224066657349
2013-12-06,99.8,182.08712517706056,10,18.208712517706054,1.092527121170848
2013-12-07,59.8,212.06225196952,10,21.206225196951998,2.1234679667706726
2013-12-08,86.4,25.41750112869583,9,2.8241667920773144,0.19573123143139512
2013-12-09,117.6,43.43952713874168,10,4.3439527138741685,0.2211878647742357
2013-12-10,109.4,173.70008311093164,10,17.370008311093166,0.9507497789298824
2013-12-11,84.5,54.41919430150883,10,5.441919430150883,0.3856372058357286
2013-12-12,70.9,23.6021512031788,10,2.36021512031788,0.1993374424902984
2013-12-13,55.5,112.11768861849947,10,11.211768861849947,1.2096637926147649
2013-12-14,107.2,38.33146843054565,10,3.833146843054565,0.2141135737696937
2013-12-15,67.1,42.78771050775734,10,4.278771050775734,0.38183880085811095
2013-12-16,53.7,6.726358609093586,8,0.8407948261366982,0.09375604390511695
2013-12-17,111.4,183.6550918042194,10,18.36550918042194,0.9871912824488513
2013-12-18,84.9,186.07232489900002,10,18.607232489900003,1.3123740145080867
2013-12-19,53.0,46.019035463118534,10,4.601903546311854,0.5199303520858495
2013-12-20,78.9,6.48117530514719,8,0.8101469131433987,0.06148515995715024
2013-12-21,73.8,16.985725742562984,10,1.6985725742562985,0.13781969185663623
2013-12-22,113.3,0.412916690664133,7,0.058988098666304715,0.003117582945299413
2013-12-23,114.8,2.0820834340993315,8,0.26026042926241644,0.013575310838032114
2013-12-24,73.0,1.6389500818991414,7,0.23413572598559163,0.019205621030726903
2013-12-25,80.0,0.0054166666911138845,3,0.0018055555637046283,0.00013514637452878954
2013-12-26,62.9,5.5170003696441805,9,0.6130000410715756,0.05835705768795404
2013-12-27,74.9,162.06069037724907,10,16.20606903772491,1.295625227866689
2013-12-28,89.5,223.89784758038775,10,22.389784758038775,1.497995166630233
2013-12-29,153.8,83.2979872893542,10,8.329798728935419,0.3243110162874025
2013-12-30,39.8,57.93778593493432,10,5.793778593493432,0.8716905776627797
2013-12-31,50.8,10.758158853764568,9,1.1953509837516187,0.14090138428870044
2014-01-01,121.8,2.5287501295873276,9,0.28097223662081416,0.013813370137597425
2014-01-02,94.3,31.214076386477487,9,3.46823070960861,0.2202316920522863
2014-01-03,127.4,33.81746006150109,10,3.3817460061501086,0.15894800694451483
2014-01-04,123.3,12.113025597001736,10,1.2113025597001736,0.05882651046812331
2014-01-05,180.2,33.41260153093996,10,3.341260153093996,0.111029666076083
2014-01-06,158.6,156.11312414587786,10,15.611312414587786,0.5894130684880348
2014-01-07,59.6,57.347977833511926,10,5.734797783351192,0.5761762833411559
2014-01-08,41.4,81.36168705250408,10,8.136168705250409,1.1768012822543912
2014-01-09,63.0,52.53597713179576,10,5.253597713179576,0.49934395144754073
2014-01-10,73.1,6.694575306018426,10,0.6694575306018427,0.054838956609504066
2014-01-11,105.7,151.62448133650855,10,15.162448133650855,0.8589697502054088
2014-01-12,106.6,134.36504830451062,10,13.436504830451062,0.7547665361837899
2014-01-13,77.0,213.72484313622115,11,19.429531194201925,1.510967508686673
2014-01-14,181.1,55.12089414540679,9,6.124543793934087,0.202506432544103
2014-01-15,110.4,227.89962809262798,10,22.789962809262796,1.236112709866289
2014-01-16,156.7,65.68626957240825,10,6.568626957240825,0.251008905886026
2014-01-17,114.5,188.46483464571648,11,17.133166785974225,0.8960158348442447
2014-01-18,93.4,37.723576765197016,9,4.1915085294663355,0.2687243412190396
2014-01-19,132.7,215.8075438562024,11,19.618867623291127,0.885292006339595
2014-01-20,107.6,91.06880431800771,11,8.278982210727973,0.46073181948712094
2014-01-21,91.8,11.915200542386932,10,1.1915200542386932,0.07772168435930056
2014-01-22,140.4,22.38287989672592,10,2.238287989672592,0.09546240807583944
2014-01-23,115.8,120.06753947946709,11,10.915230861769736,0.5644271489026991
2014-01-24,165.7,57.951244454830885,11,5.268294950439171,0.19038428696400217
2014-01-25,151.1,282.90112950429324,11,25.718284500390293,1.0192038623107311
2014-01-26,172.0,91.2639459153715,10,9.12639459153715,0.31772714773489585
2014-01-27,143.7,268.56348807861406,11,24.414862552601278,1.01737496000072
2014-01-28,69.5,271.5685467485882,11,24.688049704417107,2.127088244037144
2014-01-29,98.9,280.39206328421324,11,25.49018757129211,1.5433352246745402
2014-01-30,156.2,63.05668635115338,11,5.732426031923034,0.21975611000494663
2014-01-31,64.1,76.85166188577811,11,6.9865147168889195,0.652658618820604
2014-02-01,72.9,1.0922500383555114,9,0.1213611153728346,0.009968631902683078
2014-02-02,68.2,9.783867140936975,10,0.9783867140936975,0.08590327094436032
2014-02-03,38.2,16.415509183355606,10,1.6415509183355605,0.25732058161199495
2014-02-04,77.6,1.691083403643764,10,0.1691083403643764,0.013049288564446603
2014-02-05,130.5,5.583916944364319,10,0.5583916944364319,0.02562193747844228
2014-02-06,83.0,10.233533740687806,11,0.9303212491534368,0.06711790268764424
2014-02-07,74.3,12.156275617269177,10,1.2156275617269177,0.09797048393605126
2014-02-08,43.3,0.22583334462251514,8,0.028229168077814393,0.00390385530248709
2014-02-09,77.5,4.559283513240128,10,0.4559283513240128,0.035227224363454726
2014-02-10,62.6,7.465166998881614,11,0.678651545352874,0.06491664071405502
2014-02-11,56.1,8.093167019290073,11,0.7357424562990975,0.07853196882161853
2014-02-12,59.3,0.8789167079376057,8,0.10986458849220071,0.01109395931498225
2014-02-13,113.7,113.32136355273347,10,11.332136355273347,0.596808301880321
2014-02-14,87.8,15.764484031676936,10,1.5764484031676935,0.10751492935548222
2014-02-15,64.4,6.0714919610725095,11,0.5519538146429555,0.05132162519460664
2014-02-16,73.3,201.54769571296887,11,18.322517792088078,1.496803211483288
2014-02-17,124.1,2.775433455737463,11,0.25231213233976935,0.012174464881989576
2014-02-18,84.4,225.7797944533328,11,20.52543585939389,1.4562417245646544
2014-02-19,77.4,271.32518745837734,12,22.610432288198112,1.7492481926223609
2014-02-20,170.9,19.964076005636404,11,1.8149160005124003,0.06359134278589924
2014-02-21,161.3,289.0365982104093,12,24.086383184200773,0.8941713541621323
2014-02-22,60.6,203.7196686592186,12,16.976639054934882,1.6775003512712086
2014-02-23,87.2,296.21301473019025,12,24.68441789418252,1.6950789632328818
2014-02-24,67.8,172.57877469202504,12,14.381564557668753,1.270164499114051
2014-02-25,118.5,64.52170328996921,11,5.865609389997201,0.2964000803454964
2014-02-26,137.3,282.5615890622139,12,23.546799088517826,1.0269395261269663
2014-02-27,100.2,336.4914739045703,13,25.88395953112079,1.546844008457384
2014-02-28,98.4,222.01052717026323,12,18.500877264188603,1.1258505710644933
2014-03-01,120.5,27.502801296757145,12,2.2919001080630954,0.11389172400740903
2014-03-02,128.7,16.18635078833516,11,1.4714864353031964,0.0684638385375262
2014-03-03,56.2,31.720551648573018,11,2.883686513506638,0.3072523827973915
2014-03-04,56.2,187.89838349833542,13,14.453721807564262,1.54002192848086
2014-03-05,109.2,81.16473685103314,11,7.378612441003013,0.4046090478933898
2014-03-06,62.3,238.41583878664727,13,18.339679906665175,1.762735835551867
2014-03-07,86.89999999999999,208.281374855078,12,17.35678123792317,1.1960048536705534
2014-03-08,78.7,96.38121067373922,11,8.761928243067201,0.6666662793650717
2014-03-09,102.8,280.86536653863817,11,25.533215139876198,1.4872908933034434
2014-03-10,67.9,267.72270911149684,11,24.338428101045167,2.1463783567808563
2014-03-11,110.0,115.42260980762852,11,10.49296452796623,0.5712011174723043
2014-03-12,137.7,263.4096596127117,11,23.9463326920647,1.0413305281404381
2014-03-13,81.1,305.95195059999713,11,27.81381369090883,2.0536348037027428
2014-03-14,138.1,267.66996383462447,11,24.333633075874953,1.055107731353005
2014-03-15,84.3,243.369657135519,11,22.12451428504718,1.5715554147965407
2014-03-16,122.7,297.6853188648337,11,27.06230171498488,1.320698540082909
2014-03-17,87.6,318.2004074628398,11,28.927309769349073,1.9773678512392392
2014-03-18,105.8,154.06774338490018,11,14.00615848953638,0.7927146740282977
2014-03-19,117.60000000000001,46.88825464784685,11,4.262568604349713,0.21704390221341566
2014-03-20,44.8,297.34507164924094,11,27.031370149930993,3.6130466945480904
2014-03-21,111.5,236.516130985225,11,21.501466453202273,1.15472014463641
2014-03-22,119.1,258.66257214382017,11,23.514779285801833,1.1822591233553967
2014-03-23,86.5,345.13940616019426,11,31.37630965092675,2.1720473262210898
2014-03-24,44.1,211.32981691304596,11,19.211801537549633,2.6086332827609584
2014-03-25,114.8,270.1254237463077,11,24.556856704209792,1.2808976143988917
2014-03-26,116.2,267.97905130549486,12,22.33158760879124,1.15079243967098
2014-03-27,159.9,23.158833237906006,11,2.105348476173273,0.07884225830415241
2014-03-28,83.0,90.06524186357856,11,8.187749260325324,0.590704080537142
2014-03-29,44.7,237.56091216841781,11,21.596446560765255,2.893065755839362
2014-03-30,106.3,314.95354254951667,12,26.246128545793056,1.47848021055498
2014-03-31,172.3,177.96934525614236,11,16.179031386922034,0.5622775825107313
2014-04-01,136.3,254.61944966320686,12,21.218287471933905,0.9321761819838199
2014-04-02,96.8,151.92741915783412,12,12.660618263152843,0.7831827004969097
2014-04-03,133.3,50.032132714724,11,4.5483757013385455,0.20431944968301413
2014-04-04,159.3,95.63805899293403,11,8.69436899935764,0.32681788962029384
2014-04-05,43.1,320.9297211397375,12,26.74414342831146,3.715651309211479
2014-04-06,60.1,197.95550526967273,12,16.49629210580606,1.6435972088242212
2014-04-07,57.6,223.98593282078704,12,18.665494401732253,1.9404414506125516
2014-04-08,105.3,335.27019749310693,13,25.790015191777456,1.4665833684072003
2014-04-09,86.0,328.06486704045284,12,27.338738920037738,1.9035467845730216
2014-04-10,93.6,206.37788877153562,12,17.19815739762797,1.1002454960353634
2014-04-11,63.9,323.8958441296592,12,26.99132034413827,2.5293376012424234
2014-04-12,112.7,227.28229915020748,13,17.48325378078519,0.9289276166806684
2014-04-13,101.7,16.938573673677944,12,1.4115478061398286,0.08311093483474519
2014-04-14,156.70000000000002,83.00318101590189,13,6.384860078146299,0.24398656719030218
2014-04-15,64.5,358.86873131074117,13,27.605287023903166,2.5628080605211134
2014-04-16,156.4,297.9332884406257,12,24.827774036718807,0.9505710077307841
2014-04-17,78.6,238.03516324923064,13,18.31039717301774,1.3949503415320308
2014-04-18,46.0,333.8518276819467,13,25.680909821688207,3.3429978939974236
2014-04-19,110.1,302.14426608723073,13,23.241866622094673,1.2640586196595731
2014-04-20,94.6,276.3805442267856,13,21.260041863598893,1.3457255803571857
2014-04-21,67.5,90.46944188409037,13,6.959187837237721,0.6173597549113081
2014-04-22,96.7,348.8420723102159,13,26.8340055623243,1.6616615102158228
2014-04-23,92.2,83.4317653281969,12,6.952647110683075,0.45154682678134456
2014-04-24,117.2,50.01584610485782,12,4.167987175404819,0.21295227848423387
2014-04-25,66.5,329.13339137446854,13,25.317953182651426,2.2797670688083764
2014-04-26,115.1,313.37571744768434,13,24.10582441905264,1.2540943006629302
2014-04-27,161.9,215.95225848802366,11,19.63202349891124,0.7261088754761474
2014-04-28,119.8,64.54997437485397,12,5.379164531237831,0.2688694996270146
2014-04-29,59.8,74.81133185475375,12,6.2342776545628125,0.6242642795909332
2014-04-30,99.6,114.53532556852161,13,8.810409659117047,0.5296881934394493
2014-05-01,114.2,95.01377869765791,13,7.308752207512147,0.38323102695723166
2014-05-02,88.2,219.9263605049697,13,16.917412346536132,1.1485472827498833
2014-05-03,89.7,310.1627529035012,13,23.858673300269324,1.5927124547072629
2014-05-04,81.7,259.1559103647868,13,19.935070028060522,1.4610976354312566
2014-05-05,110.9,318.2885494661517,13,24.483734574319364,1.3219944911431978
2014-05-06,130.0,300.49522954829206,14,21.46394496773515,0.9886662813328028
2014-05-07,95.8,249.06225391116791,13,19.158634916243685,1.197519465218437
2014-05-08,114.3,103.84975727879403,13,7.988442867599541,0.4185038252942692
2014-05-09,107.4,203.01177613632754,13,15.616290472025195,0.8706771079084956
2014-05-10,56.0,270.5603618219457,13,20.812335524765054,2.225442207524065
2014-05-11,88.3,83.51478615708248,14,5.965341868363034,0.4045369194812889
2014-05-12,119.4,105.42678669898687,10,10.542678669898688,0.528725396939723
2014-05-13,94.5,106.22163827459143,13,8.170895251891649,0.517751497125853
2014-05-14,74.8,189.54857172431355,14,13.539183694593826,1.0838630515381398
2014-05-15,64.3,166.18762747537585,14,11.870544819669703,1.1054604464169364
2014-05-16,69.6,179.66412911120182,13,13.820317623938601,1.1890286344499452
2014-05-17,36.1,327.5821047193992,14,23.39872176567137,3.8812217834145626
2014-05-18,71.7,337.4762373141013,14,24.105445522435808,2.0131657624028767
2014-05-19,124.2,188.87794748479845,14,13.49128196319989,0.6504518481491072
2014-05-20,65.3,230.92801963259487,14,16.494858545185348,1.5125820529096798
2014-05-21,69.0,315.0630205799567,14,22.504501469996907,1.9530071569900986
2014-05-22,54.4,211.59698715872062,14,15.114070511337188,1.6636657396241181
2014-05-23,47.9,323.39964134727984,14,23.09997438194856,2.8877494758227047
2014-05-24,58.3,215.94378194059246,14,15.424555852899461,1.5842643207135778
2014-05-25,65.0,149.86765572974736,14,10.704832552124811,0.9861660573122811
2014-05-26,51.4,192.25745879433774,14,13.732675628166982,1.5998363927592654
2014-05-27,51.1,267.15384636743306,14,19.08241759767379,2.236124728742959
2014-05-28,44.3,220.70925854200635,14,15.76494703871474,2.1309453831003555
2014-05-29,69.0,309.76873856801194,14,22.12633846914371,1.9201890539914703
2014-05-30,65.9,272.29513315431154,14,19.44965236816511,1.767298698642028
2014-05-31,59.4,271.83627657963586,14,19.416876898545418,1.957385924972824
2014-06-01,86.8,248.1859654259894,14,17.727568958999242,1.2229620684207099
2014-06-02,99.39999999999999,254.81155760199937,13,19.600889046307643,1.180790674966424
2014-06-03,57.2,256.2782394009953,14,18.30558852864252,1.9163339609566727
2014-06-04,104.8,113.20749032484989,14,8.086249308917848,0.46202914641620474
2014-06-05,53.0,283.84838444229683,14,20.274884603021203,2.290688577903198
2014-06-06,24.6,295.35695911738503,14,21.096925651241786,5.135320980293508
2014-06-07,71.1,101.47927637722482,14,7.248519741230345,0.6104684926543827
2014-06-08,57.6,131.74072476625443,14,9.410051769018173,0.9782572115163604
2014-06-09,60.3,297.53457966458257,14,21.252469976041613,2.1104527240088595
2014-06-10,94.2,74.03050452801637,14,5.287893180572597,0.3361362104181826
2014-06-11,75.8,274.1469028854329,13,21.088223298879452,1.665920662543998
2014-06-12,78.5,254.55349907578457,15,16.97023327171897,1.2944988955886165
2014-06-13,50.7,331.18171210865364,15,22.078780807243575,2.6076581520088316
2014-06-14,99.0,324.9109054862677,14,23.207921820447694,1.4037332498909876
2014-06-15,107.3,260.8993622875462,15,17.393290819169746,0.9706564960946558
2014-06-16,67.9,227.27563877764948,14,16.233974198403534,1.4316557634424993
2014-06-17,91.4,253.6512099984102,14,18.117943571315013,1.1869877469119756
2014-06-18,78.3,171.00151036926545,15,11.400100691284363,0.8718272796387581
2014-06-19,43.3,129.7600250472528,13,9.981540388250217,1.3803626541259586
2014-06-20,41.5,310.05818004730656,14,22.147012860521897,3.195586589787447
2014-06-21,39.3,189.429562474535,15,12.628637498302334,1.9241878835157675
2014-06-22,47.1,111.08360940433145,15,7.405573960288764,0.9415022134442915
2014-06-23,45.800000000000004,136.03729167428145,14,9.716949405305817,1.270421960267999
2014-06-24,56.5,285.2965606091669,14,20.378325757797633,2.159750490996517
2014-06-25,37.6,296.8369577824794,14,21.20263984160567,3.3766466813615863
2014-06-26,57.6,133.6254856303748,14,9.544677545026772,0.9922527387960302
2014-06-27,79.7,167.65018296688794,15,11.176678864459197,0.8397267345704473
2014-06-28,96.4,198.14692613271376,13,15.242071240977982,0.9467830671216476
2014-06-29,79.1,222.7424780244249,14,15.910177001744637,1.2044313649624625
2014-06-30,110.0,123.5879457787421,11,11.235267798067463,0.6116095698458064
2014-07-01,101.0,278.99582967583126,15,18.59972197838875,1.1027285218704423
2014-07-02,72.0,94.6505000953916,15,6.310033339692774,0.5247865385639366
2014-07-03,44.3,268.2403512853526,15,17.88269008569017,2.417200373837901
2014-07-04,29.900000000000002,321.22443528644294,14,22.94460252046021,4.595077908489418
2014-07-05,85.4,44.858113732399836,14,3.2041509808857027,0.22466666065193053
2014-07-06,81.3,239.50679951871882,14,17.107628537051344,1.2600355405094863
2014-07-07,47.3,297.3776678774023,14,21.24126199124302,2.6890736908309836
2014-07-08,89.5,279.1506366286427,15,18.610042441909513,1.2451103898511033
2014-07-09,54.5,287.7283626892759,15,19.181890845951727,2.1075526941659866
2014-07-10,50.1,311.74259874314,14,22.267328481652857,2.6614230797868763
2014-07-11,77.3,169.33807470240217,14,12.095576764457297,0.9369806388096225
2014-07-12,37.7,187.10533743004004,11,17.00957613000364,2.7016909623729157
2014-07-13,44.3,274.38490122889203,14,19.59892151634943,2.64918310327644
2014-07-14,75.9,295.1619272110311,14,21.082994800787937,1.6633132786433407
2014-07-15,74.6,183.78556527576444,14,13.127540376840317,1.053726892877006
2014-07-16,35.2,270.1919458367724,15,18.012796389118158,3.0642345517688754
2014-07-17,27.6,280.0028744039643,14,20.00020531456888,4.339192335886679
2014-07-18,45.2,273.20826954060857,14,19.514876395757756,2.5852997185837734
2014-07-19,42.0,281.3523447667835,13,21.642488058983346,3.085612782860472
2014-07-20,58.0,265.29537584783026,13,20.40733660367925,2.10689000657436
2014-07-21,72.8,292.51059276526104,14,20.893613768947215,1.7185640067897623
2014-07-22,79.9,225.9253148641575,14,16.137522490296966,1.2094101526831418
2014-07-23,65.7,301.4605805818078,14,21.53289861298627,1.962549659857114
2014-07-24,33.7,278.9251892924132,14,19.923227806600945,3.5400820566465185
2014-07-25,81.8,172.76113079740892,12,14.396760899784077,1.0538893533068883
2014-07-26,40.0,173.83833240603497,14,12.417023743288212,1.858835889713804
2014-07-27,92.3,281.1923475465427,13,21.630180580503286,1.4032723662428093
2014-07-28,70.3,282.1353085766719,13,21.702716044359377,1.8485972048244375
2014-07-29,50.3,290.991653941282,13,22.383973380098613,2.6647270127853973
2014-07-30,44.9,282.0579707392339,13,21.696766979941067,2.893558137169901
2014-07-31,41.3,286.6438936440274,13,22.0495302803098,3.1969277348899974
2014-08-01,21.0,260.185505861651,13,20.01426968166546,5.7069488684532255
2014-08-02,21.400000000000002,266.99825656406443,13,20.538327428004955,5.74691572779813
2014-08-03,30.3,237.94022639516604,13,18.303094338089696,3.6171408347838376
2014-08-04,33.2,235.9228483547767,13,18.147911411905902,3.2731966329820903
2014-08-05,27.8,100.13053687448372,13,7.702348990344902,1.6590593612081384
2014-08-06,28.3,110.33114130671925,13,8.487010869747634,1.7957747127118835
2014-08-07,71.5,106.47689373647897,13,8.19053028742146,0.6859453362439981
2014-08-08,75.2,224.60259796412382,13,17.27712292031722,1.3757423652947207
2014-08-09,59.699999999999996,287.1358309210485,13,22.087371609311425,2.2154055315812022
2014-08-10,40.4,233.57154815603667,13,17.967042165848973,2.663046505876708
2014-08-11,84.5,166.13096362150068,13,12.77930489396159,0.9055950745109728
2014-08-12,95.9,285.61580774179765,13,21.97044674936905,1.3718410987848526
2014-08-13,49.9,292.34530973582423,13,22.488100748909556,2.698582884200684
2014-08-14,38.6,277.4872871893251,13,21.345175937640395,3.3112804346189066
2014-08-15,41.6,120.29709930773825,13,9.253623023672173,1.3319931805147647
2014-08-16,49.0,106.38553073696654,13,8.183502364382042,1.0000613912235172
2014-08-17,46.4,232.5891227765753,13,17.891470982813484,2.308934413433497
2014-08-18,47.3,204.925960679235,13,15.763535436864231,1.9956115806692196
2014-08-19,69.3,279.7681870043054,13,21.520629769561953,1.859538910884893
2014-08-20,46.2,74.38478612618313,13,5.72190662509101,0.7416215134783692
2014-08-21,66.0,82.51231659725308,13,6.347101276711775,0.575857491989818
2014-08-22,30.6,182.37138071765918,11,16.57921642887811,3.244338074611191
2014-08-23,36.5,102.97749019806506,11,9.361590018005915,1.5358198700690535
2014-08-24,53.6,274.9276527551668,13,21.148280981166675,2.3626196466581773
2014-08-25,48.4,229.98939158835068,13,17.69149166064236,2.1887825581039198
2014-08-26,54.8,269.9438373239245,13,20.76491056337881,2.2689923689167806
2014-08-27,48.2,141.39779626345313,13,10.876753558727163,1.3512502247033522
2014-08-28,66.6,41.64653908232296,13,3.2035799294094582,0.2880347349813399
2014-08-29,70.7,250.0221836073669,12,20.835181967280576,1.7646615087178326
2014-08-30,69.8,212.45122353956103,13,16.342401810735463,1.4019870125710299
2014-08-31,59.5,280.6722195786252,12,23.3893516315521,2.3538823158609268
2014-09-01,89.7,255.07738951329762,12,21.256449126108134,1.4189980658154016
2014-09-02,41.6,284.2251688970117,12,23.685430741417644,3.4093491970027703
2014-09-03,66.5,293.40573450628045,12,24.450477875523372,2.201654844493573
2014-09-04,110.7,241.101755423699,12,20.091812951974916,1.0868135248189212
2014-09-05,75.2,162.2959876855387,12,13.524665640461558,1.0769417792442952
2014-09-06,56.8,318.12613691042213,12,26.510511409201843,2.7948165017713
2014-09-07,30.8,300.5373549852934,12,25.044779582107783,4.869114935474722
2014-09-08,59.0,198.2037949115426,12,16.516982909295216,1.6763404962240147
2014-09-09,74.0,131.4528644879269,11,11.950260407993353,0.9670060210384652
2014-09-10,121.3,118.64854469108396,12,9.887378724256996,0.4880944816512234
2014-09-11,22.5,0.0,0,,
2014-09-17,21.9,207.9827813039352,10,20.79827813039352,5.686784822244148
2014-09-18,43.7,295.0641758238,12,24.58868131865,3.3692817548404337
2014-09-19,82.6,284.0023420268497,12,23.66686183557081,1.7157110840477021
2014-09-20,81.2,139.56600373176497,11,12.687818521069543,0.9356522315764684
2014-09-21,98.6,172.52168914220744,12,14.376807428517287,0.8731102153816478
2014-09-22,25.5,301.9924649350734,12,25.166038744589446,5.909601677724422
2014-09-23,46.0,250.48201584684818,12,20.873501320570682,2.7171962146017554
2014-09-24,49.8,100.68721822087342,12,8.390601518406118,1.0088980494921143
2014-09-25,33.6,245.54009284699956,11,22.321826622454505,3.9780842996960555
2014-09-26,36.7,245.14746802035953,11,22.28613345639632,3.636237082738554
2014-09-27,39.7,267.84147609273595,11,24.34922509933963,3.6726383654866033
2014-09-28,16.8,260.04028214042387,11,23.64002564912944,8.426014274711093
2014-09-29,40.2,247.9886987487475,11,22.544427158977047,3.3581236272197468
2014-09-30,70.6,151.41843586488523,11,13.765312351353202,1.1675215307079783
2014-10-01,76.3,77.81548263166204,11,7.0741347846965486,0.5551780934615604
2014-10-02,44.9,32.87685783194999,10,3.2876857831949993,0.4384574881233079
2014-10-03,138.8,121.42647892858626,10,12.142647892858626,0.5238506226534809
2014-10-04,114.3,215.0886564300085,10,21.508865643000853,1.1268206706272943
2014-10-05,55.9,141.45949428056676,10,14.145949428056676,1.515318139540955
2014-10-06,73.1,252.76718107530226,10,25.276718107530225,2.0705553140665507
2014-10-07,87.6,243.3134955261151,10,24.33134955261151,1.6632043825097416
2014-10-08,53.7,288.0531843577822,10,28.80531843577822,3.2120472391282484
2014-10-09,42.4,195.8391926499882,10,19.58391926499882,2.7657777744038556
2014-10-10,58.1,168.98612632788718,10,16.89861263278872,1.7416402272345552
2014-10-11,33.7,281.6493745170534,10,28.164937451705338,5.004519883385513
2014-10-12,60.8,46.254899193746624,10,4.625489919374663,0.4555517175558091
2014-10-13,47.9,15.129565105832148,10,1.5129565105832148,0.18913611323280974
2014-10-14,126.5,16.95851052575723,10,1.695851052575723,0.08027507290126734
2014-10-15,90.5,238.62317842425156,10,23.862317842425156,1.5788743734029282
2014-10-16,47.6,274.3293201232639,10,27.432932012326393,3.4510305455047545
2014-10-17,111.5,68.16997406923522,10,6.816997406923522,0.36610173770433246
2014-10-18,70.2,94.2034466434115,10,9.42034466434115,0.8035505624939139
2014-10-19,65.5,206.52633270680283,10,20.652633270680283,1.8880681328043412
2014-10-20,75.0,272.710040765304,10,27.271004076530396,2.1773256747728857
